shard_id	row_index	ck_id	county	ck_duchy	kingdom_867	kingdom_1066	kingdom_1178	empire_867	empire_1066	empire_1178	match_status	screen_status	top_qid	top_label	top_description	historical_title_id	historical_rank	historical_exists	accepted_parentage_count	scale_status	agent_task	notes
county-scale-002	87	c_baranya	Baranya	Somogy	Hungary	Hungary	Hungary	Carpathia	Carpathia	Carpathia	fuzzy_label	defer	Q186195	Baranya County	county of Hungary				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	88	c_barcasag	Barcaság	Transylvania	Hungary	Hungary	Hungary	Carpathia	Carpathia	Carpathia	fuzzy_label	defer	Q592762	Țara Bârsei	historic and ethnographic area in Transylvania, Romania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	89	c_barcelona	Barcelona	Barcelona	Aquitaine	Aragon	Aragon	Francia	Hispania	Hispania	exact_label	defer	Q1492	Barcelona	city in Catalonia, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	90	c_bari	Bari	Apulia	Sicily	Sicily	Sicily	Byzantine Empire	Byzantine Empire	Italia	exact_label	defer	Q3519	Bari	Italian city, capital of the Apulia region				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	91	c_barlad	Bârlad	Moldavia	Moldavia	Moldavia	Moldavia	Carpathia	Carpathia	Carpathia	exact_label	defer	Q335868	Bârlad	city in Vaslui County, Romania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	92	c_bars	Bars	Nitra	Great Moravia	Hungary	Hungary	West-Slavia	Carpathia	Carpathia	exact_label	defer	Q733164	Bars	commune in Gers, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	93	c_bartenstein	Bartia	Prussia	Lithuania	Lithuania	Lithuania	Baltic Empire	Baltic Empire	Baltic Empire	exact_label	defer	Q462968	Bartia	historical region				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	94	c_bastia	Bastia	Corsica	Sardinia	Sardinia	Sardinia	Italia	Italia	Italia	exact_label	defer	Q134698	Bastia	French commune, city and prefecture of Haute-Corse, Corsica				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	95	c_bayeux	Bayeux	Normandy	France	France	France	Francia	Francia	Francia	exact_label	defer	Q183910	Bayeux	commune in Calvados, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	96	c_bearn	Béarn	Armagnac	Aquitaine	France	France	Francia	Francia	Francia	exact_label	bounded_candidate	Q213763	Béarn	former province of France				0	rank_semantics_review	Resolve entity/rank semantics before title or parentage promotion.	Has structured inception and dissolution claims; verify rank/entity semantics before fact promotion.
county-scale-002	97	c_beaumont	Beaumont	Valois	France	France	France	Francia	Francia	Francia	exact_label	defer	Q128282	Beaumont	city and county seat of Jefferson County, State of Texas, United States				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	98	c_bedford	Bedford	Essex	England	England	England	Britannia	Britannia	Britannia	exact_label	defer	Q208257	Bedford	county town of Bedfordshire, England				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	99	c_bekes	Békés	Bihar	Hungary	Hungary	Hungary	Carpathia	Carpathia	Carpathia	exact_label	defer	Q88434217	Békés	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	100	c_bellac	Bellac	Bourbon	Aquitaine	France	France	Francia	Francia	Francia	exact_label	defer	Q214597	Bellac	commune in Haute-Vienne, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	101	c_beloozero	Beloozero	Vepsia	Novgorod	Novgorod	Novgorod	Russia	Russia	Russia	fuzzy_label	defer	Q104764	Belozersk	town in Russia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	102	c_belz	Belz	Cherven Cities	Galicia-Volhynia	Galicia-Volhynia	Galicia-Volhynia	West-Slavia	West-Slavia	West-Slavia	exact_label	defer	Q62856	Belz	commune in Morbihan, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	103	c_benavente	Benavente	León	Asturias	León	León	Hispania	Hispania	Hispania	exact_label	defer	Q571140	Benavente	municipality in Ribatejo, Portugal				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	104	c_benevento	Benevento	Benevento	Sicily	Sicily	Sicily	Byzantine Empire	Byzantine Empire	Italia	exact_label	defer	Q13437	Benevento	Italian comune				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	105	c_beograd	Beograd	Mačva	Serbia	Serbia	Serbia	Byzantine Empire	Byzantine Empire	Byzantine Empire	fuzzy_label	defer	Q3711	Belgrade	capital of Serbia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	106	c_berchtesgaden	Berchtesgaden	Salzburg	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q278221	Berchtesgaden	market municipality of Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	107	c_bereg	Bereg	Transcarpathia	Hungary	Hungary	Hungary	Carpathia	Carpathia	Carpathia	exact_label	defer	Q11960613	Bereg	fictional character from J.R.R. Tolkien's legendarium				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	108	c_berestye	Berestye	Volhynia	Galicia-Volhynia	Galicia-Volhynia	Galicia-Volhynia	West-Slavia	West-Slavia	West-Slavia	fuzzy_label	defer	Q2499504	Berestye Archeological Museum	archaeological museum in Belarus				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	109	c_bergh	Berg	Lower Lotharingia	Lotharingia	Lotharingia	Lotharingia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q12785738	Berg	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	110	c_berkshire	Berkshire	Hwicce	England	England	England	Britannia	Britannia	Britannia	exact_label	defer	Q67284726	Berkshire	historic county of England, United Kingdom				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	111	c_berlin	Berlin	Nordmark	Pomerania	Pomerania	Pomerania	Baltic Empire	Baltic Empire	Baltic Empire	exact_label	defer	Q64	Berlin	federated state, capital and largest city of Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	112	c_bern	Bern	Transjurania	Burgundy	Burgundy	Burgundy	Francia	Francia	Francia	exact_label	defer	Q70	Bern	city in Switzerland, capital of the canton of Bern and de facto capital of Switzerland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	113	c_beroe	Beroë	Philippopolis	Bulgaria	Bulgaria	Bulgaria	Byzantine Empire	Byzantine Empire	Byzantine Empire	fuzzy_label	defer	Q3828178	Beroe	genus of ctenophores				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	114	c_berry	Berry	Berry	France	France	France	Francia	Francia	Francia	exact_label	defer	Q827140	Berry	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	115	c_besancon	Besancon	Upper Burgundy	Burgundy	Burgundy	Burgundy	Francia	Francia	Francia	fuzzy_label	defer	Q37776	Besançon	commune in Doubs, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
